acc_mean_x_right,acc_mean_y_right,acc_mean_z_right,acc_mean_xyz_right,acc_mean_xy_right,acc_mean_yz_right,acc_mean_zx_right,acc_mean_pitch_right,acc_mean_roll_right,acc_std_x_right,acc_std_y_right,acc_std_z_right,acc_std_xyz_right,acc_std_xy_right,acc_std_yz_right,acc_std_zx_right,acc_std_pitch_right,acc_std_roll_right,acc_auc_x_right,acc_auc_y_right,acc_auc_z_right,acc_auc_xyz_right,acc_auc_xy_right,acc_auc_yz_right,acc_auc_zx_right,acc_auc_pitch_right,acc_auc_roll_right,acc_max_x_right,acc_max_y_right,acc_max_z_right,acc_max_xyz_right,acc_max_xy_right,acc_max_yz_right,acc_max_zx_right,acc_max_pitch_right,acc_max_roll_right,acc_peak_x_right,acc_peak_y_right,acc_peak_z_right,acc_peak_xyz_right,acc_peak_xy_right,acc_peak_yz_right,acc_peak_zx_right,gyro_mean_x_right,gyro_mean_y_right,gyro_mean_z_right,gyro_mean_xyz_right,gyro_mean_xy_right,gyro_mean_yz_right,gyro_mean_zx_right,gyro_std_x_right,gyro_std_y_right,gyro_std_z_right,gyro_std_xyz_right,gyro_std_xy_right,gyro_std_yz_right,gyro_std_zx_right,gyro_auc_x_right,gyro_auc_y_right,gyro_auc_z_right,gyro_auc_xyz_right,gyro_auc_xy_right,gyro_auc_yz_right,gyro_auc_zx_right,gyro_max_x_right,gyro_max_y_right,gyro_max_z_right,gyro_max_xyz_right,gyro_max_xy_right,gyro_max_yz_right,gyro_max_zx_right,gyro_peak_x_right,gyro_peak_y_right,gyro_peak_z_right,gyro_peak_xyz_right,gyro_peak_xy_right,gyro_peak_yz_right,gyro_peak_zx_right,acc_mean_x_left,acc_mean_y_left,acc_mean_z_left,acc_mean_xyz_left,acc_mean_xy_left,acc_mean_yz_left,acc_mean_zx_left,acc_mean_pitch_left,acc_mean_roll_left,acc_std_x_left,acc_std_y_left,acc_std_z_left,acc_std_xyz_left,acc_std_xy_left,acc_std_yz_left,acc_std_zx_left,acc_std_pitch_left,acc_std_roll_left,acc_auc_x_left,acc_auc_y_left,acc_auc_z_left,acc_auc_xyz_left,acc_auc_xy_left,acc_auc_yz_left,acc_auc_zx_left,acc_auc_pitch_left,acc_auc_roll_left,acc_max_x_left,acc_max_y_left,acc_max_z_left,acc_max_xyz_left,acc_max_xy_left,acc_max_yz_left,acc_max_zx_left,acc_max_pitch_left,acc_max_roll_left,acc_peak_x_left,acc_peak_y_left,acc_peak_z_left,acc_peak_xyz_left,acc_peak_xy_left,acc_peak_yz_left,acc_peak_zx_left,gyro_mean_x_left,gyro_mean_y_left,gyro_mean_z_left,gyro_mean_xyz_left,gyro_mean_xy_left,gyro_mean_yz_left,gyro_mean_zx_left,gyro_std_x_left,gyro_std_y_left,gyro_std_z_left,gyro_std_xyz_left,gyro_std_xy_left,gyro_std_yz_left,gyro_std_zx_left,gyro_auc_x_left,gyro_auc_y_left,gyro_auc_z_left,gyro_auc_xyz_left,gyro_auc_xy_left,gyro_auc_yz_left,gyro_auc_zx_left,gyro_max_x_left,gyro_max_y_left,gyro_max_z_left,gyro_max_xyz_left,gyro_max_xy_left,gyro_max_yz_left,gyro_max_zx_left,gyro_peak_x_left,gyro_peak_y_left,gyro_peak_z_left,gyro_peak_xyz_left,gyro_peak_xy_left,gyro_peak_yz_left,gyro_peak_zx_left,class
0.076311,0.43969,0.91934,1.2645,0.83115,1.042,1.1636,32.374,59.559,0.79868,0.25515,0.19471,0.39808,0.43213,0.23116,0.38435,46.297,13.092,1.3909,9.0629,18.547,25.748,17.182,21.103,23.647,618.46,1196.8,2.0679,0.77808,1.2864,2.4064,2.1693,1.4656,2.3153,89.73,86.675,5,5,6,5,7,6,5,7.604,-12.104,-48.005,109.38,50.626,106.18,91.142,19.284,57.39,97.895,56.599,34.05,59.178,60.325,122.92,-90.16,-828.6,1738.0,740.54,1688.1,1513.8,38.369,88.201,107.12,238.9,163.48,238.86,235.81,3,4,2,3,4,3,3,0.7838,-0.42746,-0.38849,1.0224,0.92209,0.59864,0.90826,64.815,-20.314,0.23872,0.23089,0.22584,0.24709,0.23548,0.28075,0.21554,10.354,12.977,25.166,-13.73,-12.419,32.825,29.627,19.201,29.143,2074.3,-650.54,1.2556,0.085693,0.13672,1.403,1.2761,1.2282,1.2586,83.254,8.7794,6,7,8,6,6,5,7,-15.8,38.557,-28.158,115.19,104.73,108.2,52.468,36.289,109.39,38.774,60.132,60.664,60.52,32.272,-464.29,1165.8,-726.85,2819.1,2547.5,2649.7,1310.1,99.192,191.42,29.802,198.16,196.74,194.98,131.08,5,6,6,6,5,6,7,2
-0.66864,-0.65419,0.19201,1.0466,0.99435,0.748,0.73991,-42.857,-39.909,0.26612,0.31972,0.26498,0.23095,0.23516,0.27272,0.27434,23.344,24.524,-18.578,-18.316,5.4982,29.179,27.67,21.014,20.641,-1189.0,-1121.7,-0.22949,-0.074707,0.9729,1.5512,1.5242,1.2236,1.3435,-5.7049,6.4795,5,5,6,7,5,5,6,15.43,-1.6409,20.88,73.254,57.41,60.055,56.856,46.526,46.535,46.853,40.506,33.879,32.571,41.167,352.66,-70.381,474.79,1746.4,1389.2,1423.2,1342.8,121.66,97.881,118.54,155.13,122.33,137.73,143.72,5,6,3,6,5,7,6,0.98058,0.12492,0.0885,1.1491,1.032,0.51595,1.1073,75.717,16.406,0.30908,0.30344,0.48788,0.24446,0.30279,0.25547,0.23132,9.3607,21.935,10.636,1.076,0.4505,12.428,11.171,5.4344,12.0,834.82,161.89,1.452,0.661,0.717,1.7491,1.5954,0.9752,1.6194,87.939,57.073,3,3,2,3,3,3,3,24.101,-20.038,11.306,71.539,60.164,62.109,44.237,26.881,61.538,34.572,39.024,41.923,38.85,24.806,524.82,-460.67,279.11,1576.3,1308.4,1361.7,994.6,78.537,103.29,80.61,166.01,163.83,146.26,88.816,5,7,3,6,5,6,5,2
-0.39447,-0.68655,0.54572,1.1533,0.94462,0.9309,0.88142,-11.605,-43.938,0.51067,0.35322,0.36149,0.3066,0.33039,0.39239,0.23347,46.729,30.578,-9.0951,-16.487,13.227,27.698,22.587,22.458,21.125,-250.2,-1062.7,0.66235,-0.082031,1.1672,1.9125,1.515,1.9116,1.2514,60.083,27.517,7,5,7,7,6,6,8,11.124,-36.522,-14.799,148.57,144.99,136.08,57.881,61.077,148.87,26.526,71.611,72.808,70.777,35.613,162.71,-710.67,-251.37,2847.0,2785.5,2619.9,1082.7,125.24,243.13,25.503,273.46,270.79,257.08,133.44,4,5,4,5,5,5,5,0.63107,-0.17493,0.74007,1.1316,0.77819,0.85005,1.0461,67.697,19.385,0.34193,0.37322,0.40773,0.31126,0.25856,0.38852,0.3524,24.924,30.755,8.875,-2.563,10.576,16.024,11.076,12.19,14.748,931.47,273.01,1.213,0.497,1.521,1.7765,1.2375,1.7429,1.5594,87.387,77.745,4,3,4,4,4,4,5,11.07,18.153,-9.5099,116.13,98.696,102.56,70.184,63.639,109.13,67.753,84.305,79.455,77.545,61.208,234.88,625.43,-315.0,2968.8,2514.5,2615.3,1805.8,123.35,236.83,106.34,309.91,295.51,284.3,208.11,5,5,5,6,6,5,7,2
-0.76993,-0.5156,-0.22148,1.1846,1.0273,0.81346,0.98157,-54.271,-14.311,0.38104,0.42019,0.53889,0.30292,0.33949,0.32063,0.31284,28.071,32.895,-15.494,-10.657,-4.6713,24.007,20.877,16.544,19.76,-1065.4,-300.51,0.36743,-0.10303,0.7854,1.9806,1.6277,1.7004,1.9779,24.248,50.766,6,3,5,6,5,5,7,94.075,-90.015,-1.7898,184.9,158.23,145.33,135.44,78.595,108.52,81.665,79.465,96.764,67.95,52.547,1470.5,-1372.4,-85.259,2921.9,2477.5,2302.6,2153.8,207.64,55.854,91.982,292.94,282.96,266.46,214.08,3,3,3,3,3,4,3,0.512,-0.38167,0.76658,1.0048,0.64186,0.85997,0.92675,62.614,-9.1667,0.08251,0.06657,0.076378,0.041465,0.081778,0.058933,0.052374,3.6956,11.965,5.583,-4.1285,8.537,11.079,6.9818,9.5183,10.253,692.18,-89.754,0.639,-0.263,0.92,1.0582,0.7484,0.95845,1.025,68.701,14.818,2,4,2,3,3,2,2,2.6671,4.9074,1.6486,30.788,26.966,24.088,20.971,16.591,28.057,14.685,18.138,18.431,20.692,6.6649,73.538,143.72,36.464,811.18,715.55,631.07,549.97,26.707,90.427,25.732,94.031,90.442,94.017,35.828,6,7,4,6,7,6,6,2
-0.31885,0.55083,0.77216,1.0011,0.63683,0.94875,0.83555,0.93771,66.73,0.017842,0.018307,0.015584,0.0088288,0.013014,0.008886,0.017799,2.1905,1.1456,-13.398,23.108,32.44,42.038,26.726,39.839,35.104,38.132,2801.8,-0.27368,0.59839,0.81396,1.0265,0.66995,0.97014,0.87605,5.5835,69.641,11,12,11,13,12,12,11,-5.166,5.0136,1.3584,10.672,10.196,6.9122,7.911,9.6063,9.7157,3.3586,11.637,11.512,9.1694,8.2583,-133.91,130.66,36.715,279.61,266.76,181.92,206.53,6.8902,28.78,10.137,36.047,34.905,30.514,25.96,3,6,5,3,4,5,4,-0.11298,-0.11862,0.96697,0.98088,0.16405,0.97429,0.97362,-1.2246,-6.8754,0.011699,0.010791,0.0071208,0.0055643,0.013116,0.0061221,0.0065421,5.9481,6.5618,-2.7097,-2.8579,23.203,23.539,3.944,23.38,23.363,-23.445,-172.18,-0.087402,-0.10059,0.98169,0.9918,0.18237,0.98731,0.9862,7.1449,5.8476,8,8,8,7,9,8,7,-0.20253,0.025407,0.07259,1.0766,0.92537,0.79554,0.838,0.92537,0.69431,0.64991,0.77007,0.69498,0.49612,0.76808,-4.8323,0.46494,1.532,21.904,18.74,16.31,17.004,0.73171,1.2043,1.7835,3.1171,2.654,2.1185,2.8999,4,6,5,5,5,5,5,0
0.28807,-0.77867,0.50338,1.1084,0.8958,1.0205,0.71396,30.871,-54.262,0.35139,0.25669,0.4074,0.24072,0.26776,0.2069,0.33037,27.347,33.139,7.55,-19.436,12.593,27.645,22.375,25.448,17.761,787.8,-1359.8,0.76587,-0.38184,1.1724,1.4952,1.384,1.3728,1.4004,70.574,34.607,7,7,7,7,5,6,7,-35.859,87.642,18.17,174.79,156.7,162.45,86.689,58.768,153.27,73.507,97.264,100.79,95.413,50.042,-502.29,1176.9,187.41,2217.6,1988.8,2045.9,1135.7,27.973,366.72,132.56,385.58,375.06,377.47,180.07,3,5,1,3,4,4,2,-0.58853,0.597,0.51293,1.1039,0.89838,0.86426,0.85972,-31.868,52.137,0.27591,0.36238,0.33411,0.21987,0.30934,0.32621,0.22103,28.843,18.919,-8.2795,8.398,7.0405,15.504,12.67,12.067,12.041,-446.57,723.87,-0.181,1.617,0.943,1.722,1.6315,1.7083,1.1288,15.13,82.653,4,3,4,4,4,3,5,1.5091,-37.955,-19.705,89.614,79.925,81.332,49.596,42.086,75.723,31.744,45.208,48.425,41.804,24.896,30.792,-924.63,-471.13,2058.6,1828.1,1869.7,1145.9,107.38,93.659,56.829,195.99,193.06,178.29,121.49,3,4,2,5,4,5,5,2
-0.60048,0.37238,0.53779,1.0366,0.73764,0.72111,0.96152,-33.662,45.066,0.38158,0.10498,0.38759,0.11938,0.33279,0.25891,0.12188,40.402,19.488,-26.661,16.476,23.319,45.654,32.736,31.525,42.315,-1488.3,1970.6,0.24316,0.66406,1.261,1.3089,1.2929,1.2769,1.2842,70.339,87.987,8,7,5,10,10,7,10,-0.88567,8.4284,4.1931,129.65,124.82,128.9,29.864,13.801,177.63,38.4,126.18,125.3,126.21,27.593,-26.151,254.04,129.0,3882.7,3741.9,3860.5,889.81,46.982,452.1,91.052,460.29,454.54,457.89,91.272,6,3,6,4,5,4,6,-0.076556,-0.2162,0.95673,0.98411,0.22981,0.98099,0.95994,29.211,-62.16,0.016896,0.015887,0.0080708,0.0072163,0.017804,0.0072842,0.0077745,3.3718,7.1559,-2.0699,-5.8301,25.83,26.568,6.1995,26.483,25.917,787.37,-1675.7,-0.043213,-0.19116,0.97046,0.99661,0.26461,0.99409,0.97285,35.839,-48.842,11,8,9,10,9,9,11,-0.20135,0.19881,0.17912,1.3099,1.2173,0.97078,0.90024,0.98629,0.9417,0.51849,0.67459,0.63001,0.49696,0.68681,-4.4893,5.4573,3.4909,29.059,27.181,21.797,19.439,2.2713,1.875,1.5854,2.5877,2.5876,1.8765,2.4601,5,7,5,6,7,7,5,0
-0.6907,-0.8031,0.35476,1.3652,1.1672,1.053,0.98053,-26.513,-39.406,0.50472,0.37346,0.58405,0.30948,0.38048,0.36003,0.47282,40.822,36.199,-18.251,-20.872,9.3658,35.908,30.585,27.592,26.013,-687.97,-1004.9,0.19043,-0.13672,1.7178,1.7997,1.7164,1.7896,1.718,70.823,44.617,8,6,6,8,8,7,6,-33.852,-14.421,-20.526,124.5,117.84,104.09,70.707,74.176,116.98,32.171,76.439,77.824,63.458,54.234,-605.88,-426.8,-477.64,2537.0,2406.5,2143.4,1398.0,90.381,228.95,96.006,341.86,328.1,248.26,253.87,4,3,4,5,5,5,4,0.63617,-0.10658,0.44508,1.2396,0.86152,1.0279,1.0689,61.739,12.936,0.28879,0.66906,0.77518,0.3543,0.41861,0.35263,0.30903,11.856,42.177,6.8565,-1.7285,5.1335,13.622,9.3399,11.356,11.779,676.46,116.67,1.136,1.018,1.452,1.6649,1.5375,1.5643,1.5912,79.594,75.847,3,1,2,2,3,2,3,-43.638,82.21,-13.046,179.76,165.63,158.65,87.708,87.893,205.16,58.859,169.64,173.86,162.85,72.987,-1105.2,2025.3,-244.85,4208.7,3895.5,3720.7,2014.5,107.32,659.15,91.524,669.3,663.02,665.47,262.41,5,5,4,4,4,6,3,2
0.3886,0.45779,0.80742,1.0063,0.60055,0.9282,0.8961,56.322,61.349,0.008976,0.0064575,0.0058681,0.0045507,0.006169,0.0040776,0.006729,0.54196,0.4597,10.878,12.815,22.606,28.173,16.812,25.987,25.088,1577.0,1717.7,0.40552,0.47388,0.81738,1.0145,0.6165,0.93434,0.90794,57.217,62.571,11,12,9,9,10,9,9,-0.76074,0.42756,-0.38255,1.1925,1.0816,0.76891,0.92158,0.27434,0.90328,0.32487,0.67595,0.68009,0.80391,0.22441,-15.64,8.2927,-7.4238,24.024,21.911,15.228,18.606,-0.18293,3.8872,0.18293,3.9311,3.914,3.9044,1.3597,5,8,6,6,7,6,6,0.92089,-0.43192,0.19889,1.1893,1.0604,0.69261,1.0697,64.198,-10.743,0.45332,0.24953,0.51207,0.41666,0.41677,0.24251,0.44582,13.199,28.567,19.054,-8.7065,4.2849,24.467,21.767,14.229,22.112,1352.7,-207.47,1.9333,0.16504,0.90015,2.139,1.9869,1.2363,2.123,85.225,57.309,6,4,4,5,5,3,5,-27.759,58.383,-7.1103,121.17,116.75,86.759,66.264,94.946,114.01,30.488,108.6,109.24,97.921,78.336,-444.42,647.81,-154.02,1640.2,1576.9,1094.1,994.75,84.71,421.59,69.466,424.23,424.09,421.73,220.4,2,3,3,2,2,4,3,2
-1.0382,-0.18832,0.17408,1.4089,1.224,0.81791,1.2578,-58.223,15.214,0.53284,0.65486,0.73768,0.61988,0.55992,0.58946,0.58015,37.216,31.462,-27.435,-3.8708,4.0656,36.748,31.695,21.149,33.348,-1597.5,446.02,-0.24951,0.97949,2.4429,2.7253,2.5871,2.5863,2.705,79.982,69.714,7,4,7,6,6,9,8,50.306,-3.0183,14.844,271.0,257.22,220.77,149.93,132.91,259.94,77.405,130.42,135.75,150.41,54.246,963.7,-169.05,275.53,5508.8,5239.5,4502.9,3000.2,248.84,325.41,125.63,513.9,513.33,506.09,251.3,3,4,3,5,5,5,4,0.95833,-0.10208,0.19325,1.1496,1.0575,0.57054,1.0636,69.538,3.2081,0.26775,0.42433,0.41007,0.17915,0.21215,0.21264,0.22003,12.048,29.008,10.43,-1.188,2.1665,12.584,11.581,6.2926,11.586,758.5,26.512,1.495,0.543,0.835,1.5689,1.5576,0.99603,1.5068,83.511,61.171,3,3,2,4,3,3,3,4.441,-63.45,-26.052,153.79,128.11,109.65,130.46,111.0,65.515,87.793,67.613,60.892,66.046,54.737,131.71,-1481.8,-630.94,3595.1,2985.3,2568.4,3052.9,149.82,15.671,151.28,265.35,225.45,226.5,227.94,2,5,2,3,4,3,3,2
0.62582,0.46022,0.63057,1.1906,0.92596,0.94863,0.99477,56.169,49.647,0.37474,0.4829,0.43566,0.36431,0.33305,0.34999,0.35074,23.611,22.419,17.997,13.297,18.562,34.686,26.846,27.786,28.957,1625.5,1450.5,1.4607,1.4211,1.5403,1.9366,1.5296,1.7268,1.7795,83.982,86.623,8,6,7,8,8,8,6,20.711,-5.3178,13.684,122.08,119.85,97.106,60.735,66.335,117.38,22.038,60.447,59.483,67.557,40.642,404.77,-47.98,277.55,2380.5,2337.8,1881.9,1197.1,117.47,243.66,50.854,264.2,259.87,248.27,124.27,3,6,4,6,6,4,3,0.70313,-0.50525,0.65544,1.1682,0.92835,0.87547,1.0105,62.227,-16.071,0.27823,0.27893,0.30474,0.23946,0.19961,0.29457,0.26521,16.418,33.871,24.711,-17.832,22.979,41.013,32.62,30.793,35.435,2172.4,-553.51,1.2671,0.030029,1.4202,1.7761,1.4331,1.6141,1.5845,88.995,39.51,10,5,8,9,10,8,10,-12.25,34.14,-5.0897,110.86,99.346,83.049,83.838,74.849,71.139,51.39,40.889,39.68,40.492,31.018,-278.57,477.83,-137.85,1721.4,1552.2,1282.3,1298.7,131.4,138.38,120.11,164.36,161.15,164.1,132.56,1,3,2,4,3,3,3,2
-0.32761,0.38935,0.48275,1.0408,0.67076,0.85466,0.94454,-19.275,52.442,0.49887,0.24067,0.64077,0.32804,0.3314,0.3345,0.30072,50.834,18.859,-9.8651,12.74,16.191,33.268,21.182,27.702,30.098,-553.3,1708.2,0.86743,1.0425,1.6038,2.0771,1.3562,1.8873,1.7965,73.176,81.651,6,5,6,4,5,6,6,1.4059,20.559,57.35,175.37,152.07,157.87,97.53,82.274,160.03,64.523,90.629,92.717,86.895,66.445,-67.546,446.53,1208.6,3624.2,3120.1,3268.7,2033.7,167.71,305.11,186.39,353.02,353.02,334.04,208.41,2,4,2,5,5,5,3,-0.88081,-0.29021,-0.020215,1.179,1.0321,0.6537,1.0647,-59.442,-7.4389,0.34539,0.45236,0.58908,0.34548,0.33206,0.44122,0.30676,36.945,32.299,-21.308,-6.6666,-0.89575,28.177,24.775,15.309,25.534,-1459.0,-187.85,-0.036621,0.2666,1.1787,1.8481,1.608,1.6963,1.608,35.632,61.68,5,7,6,5,5,6,5,10.421,-127.37,-45.24,167.68,140.58,164.03,82.413,33.007,83.549,85.414,70.22,66.286,70.878,58.457,166.49,-1872.2,-737.48,2403.8,2034.5,2356.2,1159.3,59.177,38.049,114.83,292.69,242.69,287.81,172.05,3,3,2,3,3,3,3,2
0.096406,0.419,0.84817,1.1951,0.76571,0.96737,1.1048,27.14,58.424,0.73574,0.21235,0.18576,0.27415,0.41016,0.19248,0.25186,50.72,15.961,2.401,9.927,20.357,28.847,18.571,23.167,26.757,644.37,1384.1,1.4392,1.1057,1.3359,1.852,1.7106,1.3482,1.6492,77.483,87.742,4,5,8,6,7,6,6,11.761,34.221,4.4175,112.61,62.804,109.97,83.096,20.465,61.175,98.09,39.48,36.381,40.28,52.673,155.46,426.05,1.3415,1482.3,814.48,1449.7,1097.5,37.713,159.88,134.39,204.81,160.02,204.32,204.33,4,2,1,4,4,4,3,0.71594,-0.67093,0.18857,1.0013,0.98251,0.69824,0.7415,47.79,-42.018,0.050634,0.036066,0.040865,0.032738,0.034365,0.032929,0.049838,2.9912,3.2315,23.609,-22.116,6.229,33.015,32.393,23.019,24.455,1577.6,-1386.1,0.82324,-0.55005,0.24658,1.0739,1.0574,0.74135,0.84055,55.318,-33.486,10,7,12,10,10,9,9,-1.257,-5.451,4.2372,9.1958,6.4564,8.7174,6.5902,2.3663,4.7917,6.9294,6.3028,4.209,6.4357,5.3554,-29.482,-128.03,95.701,213.51,151.81,202.34,151.66,4.1616,1.9512,17.53,24.32,18.31,24.01,17.534,7,4,7,7,6,8,7,2
-0.84848,-0.43328,0.28133,1.3804,1.2251,0.89705,1.1293,-36.25,-6.6361,0.65756,0.67538,0.53749,0.47769,0.52497,0.43506,0.47868,44.447,43.376,-25.4,-13.138,8.3005,41.408,36.783,27.083,33.786,-1094.7,-179.43,0.77783,0.92407,1.4092,2.6569,2.6563,1.717,2.6176,66.84,72.764,9,4,6,8,8,5,9,-29.824,-10.72,3.931,136.25,132.63,87.53,97.05,107.89,100.42,31.542,66.424,66.449,56.755,61.241,-646.36,-220.78,80.602,3171.6,3086.4,2036.2,2257.1,210.52,203.35,55.366,281.77,277.37,213.35,210.63,5,6,4,7,7,7,6,0.53567,-0.64992,0.54967,1.031,0.85659,0.85703,0.79785,48.732,-44.47,0.20001,0.077585,0.13917,0.095723,0.13922,0.12047,0.086993,5.1459,10.901,5.824,-7.1835,6.1375,11.342,9.3954,9.4994,8.7503,533.7,-491.19,0.935,-0.555,0.715,1.2599,1.198,1.0842,1.0131,56.188,-31.577,3,2,2,3,3,2,3,-8.1605,46.611,-3.3359,61.23,58.378,55.532,26.297,24.798,44.455,18.424,36.968,37.035,37.101,17.716,-154.82,998.66,-57.196,1338.7,1274.0,1208.9,579.04,46.098,145.79,40.915,150.64,150.04,146.41,58.247,3,4,3,6,5,5,3,2
0.81046,0.28234,0.30297,1.1553,1.0515,0.69772,0.9354,64.44,30.73,0.30823,0.65687,0.43403,0.43183,0.37603,0.53929,0.38929,22.179,26.134,18.751,6.2504,7.4193,26.743,24.263,16.173,21.734,1490.7,702.13,1.6626,2.1987,1.4646,2.2425,2.2313,2.2101,2.0518,89.734,80.287,6,3,6,7,7,6,6,-3.4817,41.314,-19.871,79.16,73.896,69.826,38.915,32.181,77.055,24.577,55.93,54.445,59.745,21.289,-21.22,594.27,-282.69,1138.4,1062.6,1017.5,542.35,52.561,188.09,23.186,194.45,188.23,194.32,70.401,4,3,3,3,3,4,3,0.63938,-0.34584,0.64797,1.0572,0.76672,0.82208,0.96619,65.483,1.114,0.32028,0.29827,0.35627,0.37974,0.36109,0.27505,0.34879,12.26,30.088,22.147,-11.94,23.2,36.861,26.592,28.781,33.705,2292.8,50.897,1.4368,0.24561,1.332,2.0409,1.5463,1.4495,1.9592,88.606,54.003,6,3,5,6,5,6,5,-1.6202,1.0818,9.7387,20.443,11.2,17.887,18.616,10.38,9.207,14.524,8.5048,8.1462,7.9674,7.77,-48.849,34.97,275.97,548.96,296.73,480.93,501.09,14.497,25.213,28.735,36.157,36.156,28.747,31.571,7,9,3,6,6,7,5,2
0.084928,-0.72646,0.7791,1.4712,1.078,1.3557,1.0482,18.783,-24.834,0.66397,1.0572,0.59649,0.92548,0.95385,0.86378,0.54363,42.099,60.02,2.5946,-21.266,22.452,43.057,31.8,39.598,30.514,531.03,-667.79,1.6357,0.7749,1.9226,4.7126,4.3025,4.544,2.3216,75.963,77.178,6,4,7,7,6,8,7,-15.733,-28.584,-0.85584,117.75,106.95,83.494,86.244,79.144,71.965,52.519,27.603,23.468,38.419,38.376,-334.95,-638.61,10.069,2361.2,2151.6,1685.5,1708.5,129.98,112.93,79.101,180.9,164.86,140.75,148.26,5,4,5,6,7,6,5,-0.40033,0.89133,0.239,1.1066,1.0096,1.0057,0.60143,-16.987,65.315,0.15689,0.32868,0.4175,0.27349,0.24932,0.32874,0.20362,23.588,14.308,-4.5485,9.542,2.273,11.955,10.934,10.768,6.5692,-211.6,705.4,-0.199,1.422,0.819,1.6619,1.4539,1.641,0.87675,25.911,80.656,3,3,2,3,2,3,3,37.487,-84.883,-51.893,205.57,190.05,187.35,91.152,72.97,190.03,51.999,108.82,112.85,111.89,60.29,916.19,-2177.3,-1239.8,4760.3,4394.9,4325.4,2148.1,197.44,303.6,64.085,406.05,402.92,401.12,219.88,3,2,2,2,3,2,4,1
-0.61822,0.42685,0.59855,1.039,0.76342,0.76747,0.94195,-35.2,48.224,0.32299,0.12519,0.25935,0.16229,0.31795,0.18193,0.14455,30.555,14.466,-23.644,16.277,22.772,39.595,29.17,29.204,35.898,-1345.3,1830.2,-0.093994,0.69141,1.1211,1.4221,1.2548,1.1678,1.2686,42.219,76.351,9,9,7,8,9,7,7,-13.605,-35.636,-14.262,82.211,79.556,76.251,27.7,22.32,80.339,14.612,43.239,43.484,46.475,17.843,-350.08,-921.67,-363.7,2167.1,2101.8,2010.5,720.35,32.622,92.317,9.9848,222.25,222.02,221.23,62.599,6,3,6,6,6,5,7,-0.23626,-0.69859,0.53592,1.1359,0.93963,0.9405,0.81706,-2.7628,-47.572,0.59442,0.34989,0.29161,0.28988,0.35166,0.30653,0.31834,43.594,32.733,-6.6318,-17.696,14.124,29.305,24.081,24.14,21.446,-92.647,-1221.2,1.311,-0.059082,1.1267,1.7207,1.7159,1.6471,1.4656,69.967,16.656,8,8,7,9,8,7,7,-24.526,40.07,37.559,91.423,79.9,79.834,57.837,39.359,61.904,31.636,36.916,30.961,35.754,33.744,-470.86,794.33,685.38,1560.0,1354.3,1361.8,1000.7,65.473,109.98,93.811,145.98,128.1,125.46,113.1,2,4,3,4,4,4,4,2
0.8974,0.41755,0.054647,1.0183,0.99029,0.47822,0.92833,65.585,27.487,0.062702,0.034381,0.23364,0.054427,0.063868,0.046686,0.052128,1.7078,2.8142,20.599,9.62,1.2048,23.396,22.744,11.03,21.317,1506.8,634.5,1.0002,0.45508,0.35913,1.099,1.0973,0.56057,1.0021,69.665,31.324,6,6,5,7,7,7,6,34.548,-15.773,-7.0459,53.217,51.952,23.918,44.686,52.119,22.472,13.791,44.689,43.531,20.159,45.947,601.14,-312.33,-117.46,950.76,929.73,430.56,790.71,108.92,15.213,21.372,115.9,115.87,87.241,108.95,2,4,3,3,5,5,4,0.52675,-0.58992,0.59589,0.99025,0.79088,0.83851,0.79535,51.296,-37.41,0.0050637,0.0037218,0.0036924,0.0029052,0.0043486,0.0027482,0.0035285,0.24713,0.48798,17.384,-19.468,19.661,32.677,26.101,27.669,26.245,1692.7,-1234.7,0.53931,-0.57935,0.60352,0.99772,0.80411,0.84453,0.80182,51.872,-36.312,9,9,11,12,10,10,12,-0.021596,0.289,0.60213,0.89992,0.61259,0.73928,0.78549,0.51952,0.34415,0.24984,0.26768,0.2905,0.27576,0.25946,-0.32012,6.372,13.681,20.537,13.976,16.785,17.955,0.85366,1.0823,1.0213,1.475,1.1191,1.3214,1.3064,5,8,7,6,7,6,8,2
-0.42916,-0.20248,0.55235,0.96164,0.50491,0.73079,0.93079,-40.938,-9.955,0.51554,0.17838,0.47886,0.34535,0.51658,0.25864,0.32468,42.781,37.789,-12.534,-5.9359,16.754,28.581,14.809,21.863,27.684,-1216.3,-308.47,0.09375,0.024414,1.0359,1.8957,1.8591,1.0387,1.7896,49.221,47.968,6,8,7,6,7,7,6,4.8908,71.505,-31.695,84.415,76.097,82.096,37.86,12.652,93.522,38.52,96.763,90.688,97.883,34.948,104.74,1643.4,-727.62,1936.4,1751.2,1882.5,857.8,33.643,253.34,15.396,270.85,253.87,270.36,98.534,5,5,4,2,4,2,5,-0.24693,0.83933,0.48113,1.0007,0.87681,0.96822,0.54229,-3.6585,74.63,0.054367,0.03031,0.030416,0.0068927,0.01726,0.016174,0.046458,3.3865,3.3979,-3.456,11.742,6.7515,14.007,12.263,13.555,7.6024,-50.367,1044.7,-0.162,0.881,0.538,1.0115,0.8969,0.98882,0.6095,1.134,79.945,1,1,3,4,3,2,2,4.9097,-3.4192,8.1594,12.293,8.1322,10.064,11.163,5.9377,4.7757,4.6448,5.3867,5.1536,4.5258,4.6469,136.98,-92.47,213.35,323.22,214.76,264.68,292.79,13.72,5.793,15.915,19.622,15.865,18.758,18.667,4,5,4,4,6,5,4,2
